BatchNo, BoardNo, Color, Specification, BoardArea, WorkPiecesQty, WorkPiecesArea, Ratio, OddArea
Cabinet3,23,0,24400*12200,2.9768E8,12,2.947978E8,99.03177909164202%,
Cabinet3,24,0,24400*12200,2.9768E8,16,2.956554E8,99.31987368986832%,
Cabinet3,25,0,24400*12200,2.9768E8,9,2.968429E8,99.71879199140017%,
Cabinet3,26,0,24400*12200,2.9768E8,10,2.921968E8,98.15802203708681%,
Cabinet3,27,0,24400*12200,2.9768E8,8,2.956909E8,99.3317992475141%,
Cabinet3,28,0,24400*12200,2.9768E8,14,2.948557E8,99.05122950819673%,
Cabinet3,29,0,24400*12200,2.9768E8,11,1.534526E8,51.54951625907014%,
Cabinet3,30,0,24400*12200,2.9768E8,11,2.930739E8,98.45266729373824%,
Cabinet3,31,0,24400*12200,2.9768E8,9,2.934898E8,98.59238108035474%,
Cabinet3,32,0,24400*12200,2.9768E8,14,2.949636E8,99.08747648481591%,
Cabinet3,33,0,24400*12200,2.9768E8,12,2.94845E8,99.04763504434291%,
Cabinet3,34,0,24400*12200,2.9768E8,11,2.938425E8,98.71086401504972%,
Cabinet3,35,0,24400*12200,2.9768E8,12,2.91179E8,97.81611126041388%,
Cabinet3,36,0,24400*12200,2.9768E8,13,2.942746348E8,98.85603157753293%,
Cabinet3,37,0,24400*12200,2.9768E8,13,2.937141E8,98.6677304488041%,
Cabinet3,38,0,24400*12200,2.9768E8,13,2.948818E8,99.0599973125504%,
Cabinet3,39,0,24400*12200,2.9768E8,9,2.894884E8,97.24818597151304%,
Cabinet3,40,0,24400*12200,2.9768E8,9,2.969908E8,99.76847621607094%,
Cabinet3,41,0,24400*12200,2.9768E8,7,2.947142E8,99.0036952432142%,
Cabinet3,42,0,24400*12200,2.9768E8,6,2.952232E8,99.17468422467078%,
Cabinet3,43,0,24400*12200,2.9768E8,12,2.911262E8,97.79837409298575%,
Cabinet3,44,0,24400*12200,2.9768E8,12,2.947534E8,99.01686374630475%,
Cabinet3,45,1,24400*12200,2.9768E8,3,2.722858E8,91.46929588820208%,
Cabinet3,46,1,24400*12200,2.9768E8,6,2.845212E8,95.57954850846546%,
Cabinet3,47,1,24400*12200,2.9768E8,6,2.845315E8,95.58300859983875%,
Cabinet3,48,1,24400*12200,2.9768E8,6,2.919101E8,98.06171056167697%,
Cabinet3,49,1,24400*12200,2.9768E8,4,2.940016E8,98.76431066917496%,
Cabinet3,50,1,24400*12200,2.9768E8,7,2.896038E8,97.2869524321419%,
Cabinet3,51,1,24400*12200,2.9768E8,5,2.85601E8,95.94228701961838%,
Cabinet3,52,1,24400*12200,2.9768E8,7,2.917467932E8,98.00685071217416%,
Cabinet3,53,1,24400*12200,2.9768E8,7,2.905019E8,97.58865224402042%,
Cabinet3,54,1,24400*12200,2.9768E8,5,2.9259E8,98.29011018543403%,
Cabinet3,55,1,24400*12200,2.9768E8,6,2.815288E8,94.57430798172534%,
Cabinet3,56,1,24400*12200,2.9768E8,6,2.877504E8,96.66433754367105%,
Cabinet3,57,1,24400*12200,2.9768E8,7,2.923839E8,98.22087476484815%,
Cabinet3,58,1,24400*12200,2.9768E8,7,2.908826E8,97.71654125235152%,
Cabinet3,59,1,24400*12200,2.9768E8,5,2.788346E8,93.66924213920989%,
Cabinet3,60,1,24400*12200,2.9768E8,5,2.876133E8,96.6182813759742%,
Cabinet3,61,1,24400*12200,2.9768E8,6,2.877226E8,96.6549986562752%,
Cabinet3,62,1,24400*12200,2.9768E8,6,2.885144E8,96.9209889814566%,
Cabinet3,63,1,24400*12200,2.9768E8,5,2.941476E8,98.81335662456328%,
Cabinet3,64,1,24400*12200,2.9768E8,4,2.931465E8,98.4770558989519%,
Cabinet3,65,1,24400*12200,2.9768E8,7,2.953525E8,99.21812012899758%,
Cabinet3,66,1,24400*12200,2.9768E8,4,2.803584E8,94.18113410373556%,
Cabinet3,67,1,24400*12200,2.9768E8,5,2.838156E8,95.34251545283526%,
Cabinet3,68,1,24400*12200,2.9768E8,4,2.841714E8,95.46203977425422%,
Cabinet3,69,1,24400*12200,2.9768E8,6,2.858061E8,96.01118650900295%,
Cabinet3,70,1,24400*12200,2.9768E8,6,2.918621E8,98.04558586401504%,
Cabinet3,71,1,24400*12200,2.9768E8,5,2.894694E8,97.24180327868852%,
Cabinet3,72,1,24400*12200,2.9768E8,6,2.823164E8,94.83888739586132%,
Cabinet3,73,1,24400*12200,2.9768E8,4,2.862892E8,96.17347487234613%,
Cabinet3,74,1,24400*12200,2.9768E8,6,2.85118E8,95.78003224939532%,
Cabinet3,75,1,24400*12200,2.9768E8,6,2.842354E8,95.48353937113679%,
Cabinet3,76,1,24400*12200,2.9768E8,4,2.819248E8,94.70733673743618%,
Cabinet3,77,1,24400*12200,2.9768E8,6,2.912861932E8,97.85212080085999%,
Cabinet3,78,1,24400*12200,2.9768E8,5,2.854701932E8,95.89834493415749%,
Cabinet3,79,1,24400*12200,2.9768E8,5,2.928467E8,98.37634372480515%,
Cabinet3,80,1,24400*12200,2.9768E8,5,2.86149E8,96.12637731792529%,
Cabinet3,81,1,24400*12200,2.9768E8,6,2.858233E8,96.01696452566514%,
Cabinet3,82,1,24400*12200,2.9768E8,4,2.793104E8,93.82907820478366%,
Cabinet3,83,1,24400*12200,2.9768E8,7,2.928224E8,98.36818059661381%,
Cabinet3,84,1,24400*12200,2.9768E8,8,2.922344E8,98.17065305025531%,
Cabinet3,85,1,24400*12200,2.9768E8,7,2.908024E8,97.68959957000807%,
Cabinet3,86,1,24400*12200,2.9768E8,7,2.855027E8,95.90926498253158%,
Cabinet3,87,1,24400*12200,2.9768E8,7,2.901699E8,97.47712308519215%,
Cabinet3,88,1,24400*12200,2.9768E8,2,1.978884E8,66.47688793335125%,
Cabinet3,89,1,24400*12200,2.9768E8,4,2.8312875E8,95.11178110722923%,
Cabinet3,90,1,24400*12200,2.9768E8,4,2.672062E8,89.76289975812952%,
Cabinet3,91,1,24400*12200,2.9768E8,6,2.846019E8,95.60665815640957%,
Cabinet3,92,1,24400*12200,2.9768E8,7,2.868404E8,96.35864015049717%,
Cabinet3,93,1,24400*12200,2.9768E8,7,2.905362E8,97.60017468422465%,
Cabinet3,94,1,24400*12200,2.9768E8,4,2.8428765E8,95.5010917764042%,
Cabinet3,95,1,24400*12200,2.9768E8,5,2.843393E8,95.51844262295081%,
Cabinet3,96,1,24400*12200,2.9768E8,7,2.931837E8,98.48955253963989%,
Cabinet3,97,1,24400*12200,2.9768E8,6,2.894488932E8,97.2349144047299%,
Cabinet3,98,1,24400*12200,2.9768E8,5,2.878974E8,96.71371943026067%,
Cabinet3,99,1,24400*12200,2.9768E8,6,2.846735932E8,95.6307421392099%,
Cabinet3,100,1,24400*12200,2.9768E8,7,2.891036E8,97.11891964525665%,
Cabinet3,101,1,24400*12200,2.9768E8,7,2.901801E8,97.48054958344531%,
Cabinet3,102,1,24400*12200,2.9768E8,3,2.72441E8,91.5214324106423%,
Cabinet3,103,1,24400*12200,2.9768E8,5,2.717636E8,91.29387261488847%,
Cabinet3,104,1,24400*12200,2.9768E8,6,2.904055E8,97.55626847621608%,
Cabinet3,105,1,24400*12200,2.9768E8,4,2.8347325E8,95.22750940607365%,
Cabinet3,106,1,24400*12200,2.9768E8,7,2.896638E8,97.3071083042193%,
Cabinet3,107,1,24400*12200,2.9768E8,4,2.803584E8,94.18113410373556%,
Cabinet3,108,1,24400*12200,2.9768E8,5,2.784552E8,93.54178984144048%,
Cabinet3,109,1,24400*12200,2.9768E8,7,2.915902E8,97.95424617038431%,
Cabinet3,110,1,24400*12200,2.9768E8,4,2.598147E8,87.27986428379468%,
Cabinet3,111,1,24400*12200,2.9768E8,5,2.758828E8,92.67764041924214%,
Cabinet3,112,1,24400*12200,2.9768E8,4,2.8404145E8,95.4183855146466%,
Cabinet3,113,1,24400*12200,2.9768E8,4,2.807592E8,94.31577532921257%,
Cabinet3,114,1,24400*12200,2.9768E8,8,2.921275E8,98.13474200483742%,
Cabinet3,115,1,24400*12200,2.9768E8,5,2.796764E8,93.9520290244558%,
Cabinet3,116,1,24400*12200,2.9768E8,1,2.75904E8,92.6847621607095%,
Cabinet3,117,1,24400*12200,2.9768E8,6,2.874874E8,96.5759876377318%,
Cabinet3,118,1,24400*12200,2.9768E8,1,2.75904E8,92.6847621607095%,
Cabinet3,119,1,24400*12200,2.9768E8,7,2.779024932E8,93.35611838215533%,
Cabinet3,120,1,24400*12200,2.9768E8,8,2.816912E8,94.62886320881482%,
Cabinet3,121,1,24400*12200,2.9768E8,4,2.8942E8,97.2252082773448%,
Cabinet3,122,1,24400*12200,2.9768E8,6,2.859868E8,96.07188927707605%,
Cabinet3,123,1,24400*12200,2.9768E8,5,2.863984E8,96.210158559527%,
Cabinet3,124,1,24400*12200,2.9768E8,4,2.774562E8,93.20619457135179%,
Cabinet3,125,1,24400*12200,2.9768E8,7,2.852719E8,95.83173206127384%,
